,open,high,low,close,volume,symbol,extraction_time,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,close_rolling_mean_5,close_rolling_std_5,volume_rolling_mean_5,close_rolling_mean_10,close_rolling_std_10,volume_rolling_mean_10,close_rolling_mean_20,close_rolling_std_20,volume_rolling_mean_20,price_change,price_change_pct,returns,volatility,volatility_pct,hour,day_of_week,month,sma_5,sma_20,ema_5,ema_20,rsi,target
2025-12-03 12:25:00,303.76,303.96,303.73,303.8588,10898,IBM,2025-12-04 20:21:32.467687,303.795,16468.0,303.41,10395.0,303.255,10166.0,303.125,17825.0,303.42,28173.0,303.46675999999997,0.35832525448294134,11104.2,303.29337999999996,0.3420354426080308,16956.4,302.97919,0.538580068718686,21491.95,0.0987999999999829,0.032525678166968296,0.00021001003966469867,0.22999999999996135,0.07569305216763883,12,2,12,303.46675999999997,302.97919,303.55476138654717,303.0233088888991,54.99388675745168,303.485
2025-12-03 12:30:00,303.8941,303.95,303.4,303.485,15322,IBM,2025-12-04 20:21:32.467687,303.8588,10898.0,303.795,16468.0,303.41,10395.0,303.015,7594.0,303.415,18468.0,303.56076,0.25770795098390564,12649.8,303.30038,0.3454997983599115,16641.8,303.05544,0.49268948094265225,20838.3,-0.4090999999999667,-0.13461926375009148,-0.0012301766478376441,0.5500000000000114,0.18122806728504254,12,2,12,303.56076,303.05544,303.53150759103147,303.0672794709087,69.15124847585234,303.35
2025-12-03 12:35:00,303.485,303.5,303.22,303.35,15196,IBM,2025-12-04 20:21:32.467687,303.485,15322.0,303.8588,10898.0,303.795,16468.0,303.255,10166.0,303.205,24400.0,303.57975999999996,0.23172135853289935,13655.8,303.31488,0.3440919282854318,15721.4,303.10994,0.45921852199941354,20092.4,-0.1349999999999909,-0.04448325287905198,-0.000444832528790573,0.2799999999999727,0.09230262073511544,12,2,12,303.57975999999996,303.10994,303.4710050606877,303.09420523558407,64.3930255510476,303.4474
2025-12-03 12:40:00,303.33,303.4837,303.13,303.4474,17833,IBM,2025-12-04 20:21:32.467687,303.35,15196.0,303.485,15322.0,303.8588,10898.0,303.41,10395.0,303.115,31985.0,303.58724,0.2253886155073896,15143.4,303.34812,0.3386499103467495,14306.2,303.13881000000003,0.46148443994976146,20106.75,0.11740000000003192,0.038703722018933816,0.0003210812592715495,0.35370000000000346,0.11656056370890093,12,2,12,303.58724,303.13881000000003,303.46313670712516,303.12784283219514,56.561872909699254,303.265
2025-12-03 12:45:00,303.51,303.62,303.1,303.265,12319,IBM,2025-12-04 20:21:32.467687,303.4474,17833.0,303.35,15196.0,303.485,15322.0,303.795,16468.0,302.74,21365.0,303.48123999999996,0.22786756680200468,14313.6,303.40062,0.2670185919454724,13401.6,303.16356,0.4538746481248743,19603.0,-0.24500000000000455,-0.08072221673091645,-0.0006010926440629394,0.5199999999999818,0.171467198654636,12,2,12,303.48123999999996,303.16356,303.39709113808345,303.14090541960513,47.23943862648659,303.16
2025-12-03 12:50:00,303.17,303.21,302.96,303.16,20026,IBM,2025-12-04 20:21:32.467687,303.265,12319.0,303.4474,17833.0,303.35,15196.0,303.8588,10898.0,303.125,17825.0,303.34148,0.13292272943394673,16139.2,303.40412000000003,0.2632066057936812,13621.7,303.19205999999997,0.43339773443163226,19513.65,-0.009999999999990905,-0.0032984794009931406,-0.0003462318434371836,0.25,0.08246470510621454,12,2,12,303.34148,303.19205999999997,303.31806075872237,303.14272395107133,45.61463850863313,303.1675
2025-12-03 12:55:00,303.2,303.245,303.035,303.1675,16241,IBM,2025-12-04 20:21:32.467687,303.16,20026.0,303.265,12319.0,303.4474,17833.0,303.485,15322.0,303.015,7594.0,303.27798,0.1226617381261242,16323.0,303.41937,0.24169505143670006,14486.4,303.181185,0.4310238951429005,19325.5,-0.03249999999997044,-0.010718997361467824,2.4739411531804478e-05,0.20999999999997954,0.0692686386238563,12,2,12,303.27798,303.181185,303.26787383914825,303.1450835747788,49.306813560575854,303.44
2025-12-03 13:00:00,303.1,303.7,303.09,303.44,52264,IBM,2025-12-04 20:21:32.467687,303.1675,16241.0,303.16,20026.0,303.265,12319.0,303.35,15196.0,303.255,10166.0,303.29598000000004,0.14109146678709628,23736.6,303.43787000000003,0.23469461978422007,18696.2,303.25118499999996,0.3400102448533026,20193.85,0.339999999999975,0.11217419993400692,0.0008988430488094945,0.6100000000000136,0.2010282098602734,13,2,12,303.29598000000004,303.25118499999996,303.32524922609883,303.17317085337135,55.627900533351806,302.785
2025-12-03 13:05:00,303.4,303.51,302.785,302.785,24018,IBM,2025-12-04 20:21:32.467687,303.44,52264.0,303.1675,16241.0,303.16,20026.0,303.4474,17833.0,303.41,10395.0,303.1635,0.23981503288999204,24973.6,303.37537000000003,0.31307331072606137,20058.5,303.275435,0.2807271259368747,19541.35,-0.6149999999999523,-0.20270270270268698,-0.0021585815976798983,0.7249999999999659,0.2394438297801958,13,2,12,303.1635,303.275435,303.1451661507326,303.1362022006693,50.71036181094932,302.55
2025-12-03 13:10:00,302.84,302.92,302.55,302.55,29393,IBM,2025-12-04 20:21:32.467687,302.785,24018.0,303.44,52264.0,303.1675,16241.0,303.265,12319.0,303.795,16468.0,303.02049999999997,0.35138298194410383,28388.4,303.25087,0.3700267078950043,21351.0,303.250185,0.32136712613940194,20017.45,-0.2899999999999636,-0.09576013736625401,-0.0007761282758392829,0.37000000000000455,0.12229383572963297,13,2,12,303.02049999999997,303.250185,302.94677743382175,303.08037341965314,40.47192947570742,302.62
