,open,high,low,close,volume,symbol,extraction_time,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,close_rolling_mean_5,close_rolling_std_5,volume_rolling_mean_5,close_rolling_mean_10,close_rolling_std_10,volume_rolling_mean_10,close_rolling_mean_20,close_rolling_std_20,volume_rolling_mean_20,price_change,price_change_pct,returns,volatility,volatility_pct,hour,day_of_week,month,sma_5,sma_20,ema_5,ema_20,rsi,target
2025-12-02 17:25:00,302.01,302.04,302.01,302.04,10,IBM,2025-12-03 07:53:08.808114,302.01,52.0,302.05,74.0,302.3977,22.0,302.0,27.0,302.59,99.0,302.14954,0.1681176909249168,59.8,302.23276999999996,0.22618737586287155,95.2,302.09628499999997,0.28859124849751205,180056.3,0.03000000000002956,0.009933445912396794,9.933445912402306e-05,0.03000000000002956,0.00993245927692675,17,1,12,302.14954,302.09628499999997,302.103531627072,302.2797973719439,51.66986724555484,302.3901
2025-12-02 17:30:00,302.3901,302.3901,302.3901,302.3901,1,IBM,2025-12-03 07:53:08.808114,302.04,10.0,302.01,52.0,302.05,74.0,302.25,141.0,302.59,113.0,302.17755999999997,0.19805651466666233,31.8,302.21278,0.19821145162500842,84.0,302.10578999999996,0.2952409201757121,174153.65,0.0,0.0,0.0011591179976162547,0.0,0.0,17,1,12,302.17755999999997,302.10578999999996,302.19905441804804,302.2903023841397,61.89046969401772,302.0
2025-12-02 17:35:00,301.95,302.4999,301.91,302.0,28,IBM,2025-12-03 07:53:08.808114,302.3901,1.0,302.04,10.0,302.01,52.0,302.3977,22.0,302.57,26.0,302.09802,0.16457400159797314,33.0,302.15578,0.16288005675539982,84.2,302.11429,0.28926979011386794,152091.3,0.05000000000001137,0.01655903295247934,-0.0012900554614718729,0.5899000000000001,0.1953311258278146,17,1,12,302.09802,302.11429,302.1327029453654,302.26265453803114,51.62682133257862,301.91
2025-12-02 17:40:00,302.45,302.45,301.8857,301.91,29,IBM,2025-12-03 07:53:08.808114,302.0,28.0,302.3901,1.0,302.04,10.0,302.05,74.0,302.3,13.0,302.07002,0.1853806947931514,24.0,302.11678,0.17099955035608505,85.8,302.12079000000006,0.2827499190728112,48418.45,-0.5399999999999636,-0.17854190775333564,-0.00029801324503297977,0.5643000000000029,0.18691000629326715,17,1,12,302.07002,302.12079000000006,302.0584686302436,302.229068391552,47.666570936243566,302.02
2025-12-02 17:45:00,302.0,302.39,301.87,302.02,248,IBM,2025-12-03 07:53:08.808114,301.91,29.0,302.0,28.0,302.3901,1.0,302.01,52.0,302.12,474.0,302.07201999999995,0.18462367671019395,63.2,302.10677999999996,0.1736930933181594,63.2,302.14629,0.2452809364551818,48392.85,0.01999999999998181,0.006622516556285368,0.000364346990824993,0.5199999999999818,0.1721740282100463,17,1,12,302.07201999999995,302.14629,302.04564575349576,302.2091571161661,37.849590723055734,302.3
2025-12-02 17:50:00,302.19,302.3,302.19,302.3,33,IBM,2025-12-03 07:53:08.808114,302.02,248.0,301.91,29.0,302.0,28.0,302.04,10.0,302.0,27.0,302.12402000000003,0.2084305687799784,67.8,302.13678,0.179026880662527,63.8,302.16129,0.24503684126640085,183.55,0.11000000000001364,0.03640093980608678,0.0009270909211311906,0.11000000000001364,0.03638769434337202,17,1,12,302.12402000000003,302.16129,302.1304305023305,302.2178088193884,44.47745277270019,302.3
2025-12-02 17:55:00,302.3,302.3,302.3,302.3,5,IBM,2025-12-03 07:53:08.808114,302.3,33.0,302.02,248.0,301.91,29.0,302.3901,1.0,302.25,141.0,302.106,0.18187908071562042,68.6,302.14178,0.18319013073785748,50.2,302.17829,0.2421135899117036,183.25,0.0,0.0,0.0,0.0,0.0,17,1,12,302.106,302.17829,302.1869536682204,302.2256365508752,44.818851704022414,302.39
2025-12-02 18:00:00,302.14,302.39,301.981,302.39,28,IBM,2025-12-03 07:53:08.808114,302.3,5.0,302.3,33.0,302.02,248.0,302.0,28.0,302.3977,22.0,302.184,0.20695410119608149,68.6,302.14101,0.1820072675587371,50.8,302.20879,0.22726543928551246,86.65,0.25,0.0827430992255246,0.00029771749917295587,0.4089999999999918,0.1352557954958801,18,1,12,302.184,302.20879,302.2546357788136,302.2412902126966,51.8552110817937,302.4
2025-12-02 18:05:00,302.4,302.4,302.4,302.4,4,IBM,2025-12-03 07:53:08.808114,302.39,28.0,302.3,5.0,302.3,33.0,301.91,29.0,302.05,74.0,302.28200000000004,0.15401298647120656,63.6,302.17601,0.19569897774037942,43.8,302.23339,0.21948809558648222,74.95,0.0,0.0,3.3069876649305385e-05,0.0,0.0,18,1,12,302.28200000000004,302.23339,302.3030905192091,302.25640543053504,56.20677425075319,302.39
2025-12-02 18:10:00,301.9,302.39,301.9,302.39,100,IBM,2025-12-03 07:53:08.808114,302.4,4.0,302.39,28.0,302.3,5.0,302.02,248.0,302.01,52.0,302.356,0.05128352563646849,34.0,302.21401000000003,0.19677262936291562,48.6,302.25088999999997,0.2171983640991618,76.35,0.4900000000000091,0.16230539913879072,-3.3068783068745944e-05,0.4900000000000091,0.1620423955818675,18,1,12,302.356,302.25088999999997,302.33206034613943,302.269128722865,59.08836689038022,302.4
2025-12-02 18:15:00,302.03,302.4,302.03,302.4,36,IBM,2025-12-03 07:53:08.808114,302.39,100.0,302.4,4.0,302.39,28.0,302.3,33.0,302.04,10.0,302.37600000000003,0.0427784992921387,34.6,302.25001,0.19431589658693552,51.2,302.24139,0.20542134593889017,73.2,0.37000000000000455,0.12250438698142721,3.3069876649305385e-05,0.37000000000000455,0.12235449735449885,18,1,12,302.37600000000003,302.24139,302.3547068974263,302.2815926540207,53.93576826196427,301.99
2025-12-02 18:20:00,301.9,302.3799,301.9,301.99,80,IBM,2025-12-03 07:53:08.808114,302.4,36.0,302.39,100.0,302.4,4.0,302.3,5.0,302.3901,1.0,302.31399999999996,0.18119050748243193,49.6,302.21,0.2032513495916828,59.1,302.21139,0.19539819774786182,71.55,0.09000000000003183,0.02981119576019604,-0.001355820105820027,0.4799000000000433,0.15891254677308628,18,1,12,302.31399999999996,302.21139,302.23313793161753,302.25382192506635,40.59689100050757,302.29
2025-12-02 18:25:00,302.37,302.39,302.29,302.29,10,IBM,2025-12-03 07:53:08.808114,301.99,80.0,302.4,36.0,302.39,100.0,302.39,28.0,302.0,28.0,302.294,0.17615334229517263,46.0,302.239,0.1902308539051885,57.3,302.19739,0.17756941681597585,70.75,-0.07999999999998408,-0.026457651222007505,0.0009934103778270753,0.0999999999999659,0.03308081643453832,18,1,12,302.294,302.19739,302.2520919544117,302.2572674560124,55.6598434109993,302.0
2025-12-02 18:30:00,301.78,302.254,301.78,302.0,964151,IBM,2025-12-03 07:53:08.808114,302.29,10.0,301.99,80.0,302.4,36.0,302.4,4.0,301.91,29.0,302.214,0.20452383724602957,192875.4,302.248,0.1744069315637897,96469.5,302.18239,0.18108169979012576,48277.65,0.22000000000002728,0.0729007886539954,-0.000959343676601998,0.4740000000000464,0.15695364238412132,18,1,12,302.214,302.18239,302.16806130294117,302.23276579353507,49.78904733777759,302.0
2025-12-02 18:35:00,302.0,302.0,302.0,302.0,20,IBM,2025-12-03 07:53:08.808114,302.0,964151.0,302.29,10.0,301.99,80.0,302.39,100.0,302.02,248.0,302.136,0.1947562579274993,192859.4,302.246,0.1774009895993565,96446.7,302.17638999999997,0.18519899084337052,48254.95,0.0,0.0,0.0,0.0,0.0,18,1,12,302.136,302.17638999999997,302.11204086862745,302.2105976227222,49.14537219041061,302.01
2025-12-02 18:40:00,301.99,302.01,301.97,302.01,12,IBM,2025-12-03 07:53:08.808114,302.0,20.0,302.0,964151.0,302.29,10.0,302.4,36.0,302.3,33.0,302.058,0.12988456414064875,192854.6,302.217,0.1907907521627947,96444.6,302.17689,0.18471056419488505,48254.2,0.01999999999998181,0.006622735852174512,3.311258278149154e-05,0.03999999999996362,0.013244594549837297,18,1,12,302.058,302.17689,302.0780272457516,302.19149308722484,40.49797510124387,302.0
2025-12-02 18:45:00,302.0,302.09,302.0,302.0,54,IBM,2025-12-03 07:53:08.808114,302.01,12.0,302.0,20.0,302.0,964151.0,301.99,80.0,302.3,5.0,302.06,0.12864680331047812,192849.4,302.187,0.19966917082395222,96449.5,302.16439,0.18793361901682692,48249.85,0.0,0.0,-3.3111486374637344e-05,0.08999999999997499,0.029801324503302976,18,1,12,302.06,302.16439,302.0520181638344,302.1732556503463,50.0,301.9993
2025-12-02 18:50:00,302.0,302.0,301.9825,301.9993,410,IBM,2025-12-03 07:53:08.808114,302.0,54.0,302.01,12.0,302.0,20.0,302.29,10.0,302.39,28.0,302.00185999999997,0.004560482656572671,192929.4,302.14793,0.19366857170545368,96487.7,302.14447,0.18295050840368954,48269.25,-0.0006999999999948159,-0.00023178807946848209,-2.3178807946333535e-06,0.017499999999984084,0.005794715418209275,18,1,12,302.00185999999997,302.14447,302.0344454425563,302.15668844555137,52.91696609394347,302.0
2025-12-02 18:55:00,301.99,302.0,301.98,302.0,139,IBM,2025-12-03 07:53:08.808114,301.9993,410.0,302.0,54.0,302.01,12.0,302.0,964151.0,302.4,4.0,302.00185999999997,0.004560482656572671,127.0,302.10793,0.1763555880720173,96501.2,302.14197,0.1846431668150293,48272.5,0.009999999999990905,0.003311367926087256,2.3178861672246143e-06,0.01999999999998181,0.006622516556285368,18,1,12,302.00185999999997,302.14197,302.0229636283709,302.14176573645125,49.29646827071962,302.0
2025-12-02 19:00:00,301.78,302.48,301.78,302.0,964166,IBM,2025-12-03 07:53:08.808114,302.0,139.0,301.9993,410.0,302.0,54.0,302.0,20.0,302.39,100.0,302.00185999999997,0.004560482656572671,192956.2,302.06893,0.14786895136429795,192907.8,302.14146999999997,0.18503246969371628,96478.2,0.22000000000002728,0.0729007886539954,0.0,0.7000000000000455,0.23178807947021374,19,1,12,302.00185999999997,302.14146999999997,302.0153090855806,302.12826423774163,36.8582442614319,302.37
2025-12-02 19:05:00,302.37,302.37,302.37,302.37,4,IBM,2025-12-03 07:53:08.808114,302.0,964166.0,302.0,139.0,301.9993,410.0,302.01,12.0,302.4,36.0,302.07386,0.1655475702086372,192954.6,302.06593000000004,0.1405279098408806,192904.6,302.15797,0.1901506441549602,96477.9,0.0,0.0,0.0012251655629138547,0.0,0.0,19,1,12,302.07386,302.15797,302.1335393903871,302.15128669129,52.31573375678168,301.91
2025-12-02 19:10:00,301.91,301.91,301.91,301.91,3,IBM,2025-12-03 07:53:08.808114,302.37,4.0,302.0,964166.0,302.0,139.0,302.0,54.0,301.99,80.0,302.05586000000005,0.17986021795272544,192944.4,302.05793,0.147437987340158,192896.9,302.13396500000005,0.1896073596003961,96478.0,0.0,0.0,-0.0015213149452656394,0.0,0.0,19,1,12,302.05586000000005,302.13396500000005,302.0590262602581,302.12830700640524,37.24354204315989,301.86
2025-12-02 19:25:00,301.99,302.01,301.78,301.86,332,IBM,2025-12-03 07:53:08.808114,301.91,3.0,302.37,4.0,302.0,964166.0,301.9993,410.0,302.29,10.0,302.028,0.20042454939960172,192928.8,302.01493,0.1343591542588652,192929.1,302.12696500000004,0.1972439400013596,96493.2,-0.12999999999999545,-0.04304778303917198,-0.00016561226855693612,0.2300000000000182,0.0761942622407799,19,1,12,302.028,302.12696500000004,301.99268417350544,302.10275395817615,35.9477464348918,301.79
2025-12-02 19:30:00,301.86,302.43,301.79,301.79,120,IBM,2025-12-03 07:53:08.808114,301.86,332.0,301.91,3.0,302.37,4.0,302.0,139.0,302.0,964151.0,301.986,0.22788154818256484,192925.0,301.99393,0.1521811935375066,96526.0,302.12096499999996,0.2058294983562162,96497.75,-0.06999999999999318,-0.023189558073276745,-0.00023189558073277716,0.6399999999999864,0.21206799430066814,19,1,12,301.986,302.12096499999996,301.925122782337,302.0729678669213,34.85919047138435,302.3888
2025-12-02 19:35:00,301.79,302.3888,301.78,302.3888,738,IBM,2025-12-03 07:53:08.808114,301.79,120.0,301.86,332.0,301.91,3.0,302.0,964166.0,302.0,20.0,302.06376,0.29134976918127703,239.4,302.03281000000004,0.19697742933260803,96597.8,302.139405,0.21271315618606462,96522.25,0.5987999999999829,0.19841611716756116,0.001984161171675547,0.6088000000000306,0.20133020799713172,19,1,12,302.06376,302.139405,302.0796818548913,302.1030471176907,49.782118123103764,302.2799
2025-12-02 19:40:00,301.78,302.35,301.78,302.2799,49,IBM,2025-12-03 07:53:08.808114,302.3888,738.0,301.79,120.0,301.86,332.0,302.37,4.0,302.01,12.0,302.04574,0.26965195716331103,248.4,302.05980000000005,0.2114630359078362,96601.5,302.1384,0.21196061451153989,96523.05,0.4999000000000251,0.16565047385513457,-0.0003601323858555272,0.57000000000005,0.18856695400522827,19,1,12,302.04574,302.1384,302.1464212365942,302.1198902493392,56.38799524040349,302.39
2025-12-02 19:45:00,301.78,302.39,301.78,302.39,141,IBM,2025-12-03 07:53:08.808114,302.2799,49.0,302.3888,738.0,301.79,120.0,301.91,3.0,302.0,54.0,302.14174,0.29362319050422975,276.0,302.0988,0.23397424834513755,96610.2,302.1429,0.21647921256446973,96529.85,0.6100000000000136,0.2021340049042394,0.0003642319585257514,0.6100000000000136,0.20172624756110114,19,1,12,302.14174,302.1429,302.2276141577295,302.14561498749737,52.40477106579377,302.15
2025-12-02 19:50:00,301.81,302.15,301.81,302.15,25,IBM,2025-12-03 07:53:08.808114,302.39,141.0,302.2799,49.0,302.3888,738.0,301.86,332.0,301.9993,410.0,302.19974,0.24936374636626282,214.6,302.11387,0.23169560514653864,96571.7,302.1309,0.2085682697745181,96529.7,0.339999999999975,0.11265365627380636,-0.0007936770395846615,0.339999999999975,0.11252689061723484,19,1,12,302.19974,302.1309,302.2017427718197,302.1460326077357,53.6960378474271,302.39
