,open,high,low,close,volume,symbol,extraction_time,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,close_rolling_mean_5,close_rolling_std_5,volume_rolling_mean_5,close_rolling_mean_10,close_rolling_std_10,volume_rolling_mean_10,close_rolling_mean_20,close_rolling_std_20,volume_rolling_mean_20,price_change,price_change_pct,returns,volatility,volatility_pct,hour,day_of_week,month,sma_5,sma_20,ema_5,ema_20,rsi,target
2025-11-28 11:25:00,276.21,276.27,275.99,276.25,332644,AAPL,2025-12-01 16:48:01.078294,276.2174,226843.0,276.53,143543.0,276.6855,129654.0,276.625,239171.0,276.4794,208709.0,276.47058,0.22485847104294784,202612.8,276.52229,0.17154674419660498,199553.0,276.49362,0.15428737574985485,236869.55,0.040000000000020464,0.014481734911849849,0.00011802297755325597,0.2799999999999727,0.10135746606333854,11,4,11,276.47058,276.49362,276.3965534021306,276.6731623418873,42.36034714582584,276.38
2025-11-28 11:30:00,276.245,276.4058,275.9865,276.38,210759,AAPL,2025-12-01 16:48:01.078294,276.25,332644.0,276.2174,226843.0,276.53,143543.0,276.67,180380.0,276.5,134371.0,276.41258,0.1961260615006731,208688.6,276.51029,0.17737724049171447,207191.8,276.49312,0.1546566131789629,226099.8,0.1349999999999909,0.04886966279932339,0.0004705882352940005,0.4193000000000211,0.15171141182430753,11,4,11,276.41258,276.49312,276.3910356014204,276.64524211885043,48.81390107934944,276.45
2025-11-28 11:35:00,276.39,276.47,276.2701,276.45,185314,AAPL,2025-12-01 16:48:01.078294,276.38,210759.0,276.25,332644.0,276.2174,226843.0,276.6855,129654.0,276.58,189087.0,276.36548,0.13198921167943414,219820.6,276.49728999999996,0.1764620100758545,206814.5,276.502115,0.1459916914542484,216031.9,0.060000000000002274,0.021708455443396026,0.00025327447716905205,0.19990000000001373,0.07230964007958536,11,4,11,276.36548,276.502115,276.410690400947,276.62664763134086,55.95163513344181,276.48
2025-11-28 11:40:00,276.44,276.56,276.37,276.48,157120,AAPL,2025-12-01 16:48:01.078294,276.45,185314.0,276.38,210759.0,276.25,332644.0,276.53,143543.0,276.7,202052.0,276.35548,0.11750809333726907,222536.0,276.47529,0.16145765492333797,202321.3,276.499115,0.14578854649615486,206978.25,0.040000000000020464,0.014469686007821033,0.00010851871947914482,0.18999999999999773,0.06872106481481399,11,4,11,276.35548,276.499115,276.43379360063136,276.6126811902608,50.35305747775705,276.415
2025-11-28 11:45:00,276.4514,276.55,276.35,276.415,143699,AAPL,2025-12-01 16:48:01.078294,276.48,157120.0,276.45,185314.0,276.38,210759.0,276.2174,226843.0,276.465,217785.0,276.395,0.08930285549614919,205907.2,276.47029000000003,0.16258200289908012,194912.7,276.487365,0.142418860648469,197723.9,-0.0363999999999578,-0.013166871283689575,-0.0002350983796296502,0.19999999999998863,0.07235497349998683,11,4,11,276.395,276.487365,276.4275290670876,276.59385441023596,47.81220274493897,276.575
2025-11-28 11:50:00,276.405,276.66,276.34,276.575,244707,AAPL,2025-12-01 16:48:01.078294,276.415,143699.0,276.48,157120.0,276.45,185314.0,276.25,332644.0,276.625,239171.0,276.46,0.07441438032918585,188319.8,276.46529,0.15799970780566577,195466.3,276.482615,0.13750647936881763,198169.2,0.17000000000001592,0.06150395253342592,0.0005788397879997742,0.32000000000005,0.11570098526622075,11,4,11,276.46,276.482615,276.47668604472506,276.59205875211825,52.327457795431634,276.65
2025-11-28 11:55:00,276.575,276.8,276.56,276.65,207734,AAPL,2025-12-01 16:48:01.078294,276.575,244707.0,276.415,143699.0,276.48,157120.0,276.38,210759.0,276.67,180380.0,276.514,0.09652719823856007,187714.8,276.46329000000003,0.15522269629294524,198201.7,276.49011499999995,0.14250449771290594,199035.0,0.07499999999998863,0.027117418421762136,0.0002711741842176263,0.2400000000000091,0.0867522139887978,11,4,11,276.514,276.49011499999995,276.53445736315007,276.5975769662022,52.1790561573899,276.705
2025-11-28 12:00:00,276.665,276.77,276.53,276.705,215936,AAPL,2025-12-01 16:48:01.078294,276.65,207734.0,276.575,244707.0,276.415,143699.0,276.45,185314.0,276.6855,129654.0,276.56499999999994,0.11900630235327433,193839.2,276.46524,0.15841407906007818,206829.9,276.50436499999995,0.14921572259118673,197457.4,0.03999999999996362,0.014457918421182159,0.00019880715705777874,0.2400000000000091,0.08673497045590398,12,4,11,276.56499999999994,276.50436499999995,276.5913049087667,276.6078077313258,50.16221126395003,276.65
2025-11-28 12:05:00,276.715,276.735,276.56,276.65,233765,AAPL,2025-12-01 16:48:01.078294,276.705,215936.0,276.65,207734.0,276.575,244707.0,276.48,157120.0,276.53,143543.0,276.599,0.11277189366065371,209168.2,276.47724,0.16811291972298537,215852.1,276.523865,0.1408492298616671,199506.8,-0.06499999999999773,-0.023489872251232398,-0.0001987676406280947,0.17500000000001137,0.06325682270016678,12,4,11,276.599,276.523865,276.6108699391778,276.6118260426281,56.79547458125194,276.565
2025-11-28 12:10:00,276.645,276.66,276.555,276.565,188730,AAPL,2025-12-01 16:48:01.078294,276.65,233765.0,276.705,215936.0,276.65,207734.0,276.415,143699.0,276.2174,226843.0,276.629,0.05845938761072674,218174.4,276.512,0.1423844560805223,212040.8,276.528615,0.14053862655023336,199600.15,-0.07999999999998408,-0.028917927307554478,-0.00030724742454357745,0.10500000000001819,0.03796575850162464,12,4,11,276.629,276.528615,276.5955799594519,276.60736641952064,47.66754781526961,276.51
2025-11-28 12:15:00,276.57,276.6,276.43,276.51,233345,AAPL,2025-12-01 16:48:01.078294,276.565,188730.0,276.65,233765.0,276.705,215936.0,276.575,244707.0,276.25,332644.0,276.616,0.07757254668899978,215902.0,276.538,0.10906674816630452,202110.9,276.530145,0.14014064166887183,200831.95,-0.060000000000002274,-0.02169432693350771,-0.00019886825881798575,0.17000000000001592,0.061480597446752716,12,4,11,276.616,276.530145,276.5670533063013,276.59809342718535,43.828112945531856,276.745
2025-11-28 12:20:00,276.52,276.78,276.5,276.745,202471,AAPL,2025-12-01 16:48:01.078294,276.51,233345.0,276.565,188730.0,276.65,233765.0,276.65,207734.0,276.38,210759.0,276.635,0.09714679613771914,214849.4,276.5745,0.11136651202233626,201282.1,276.542395,0.14786218503442894,204236.95,0.22500000000002274,0.08136843627948168,0.0008498788470581164,0.2799999999999727,0.101176173011246,12,4,11,276.635,276.542395,276.62636887086757,276.6120845293582,51.96278947021227,277.05
2025-11-28 12:25:00,276.745,277.17,276.73,277.05,492236,AAPL,2025-12-01 16:48:01.078294,276.745,202471.0,276.51,233345.0,276.565,188730.0,276.705,215936.0,276.45,185314.0,276.704,0.212879073654144,270109.4,276.6345,0.17833255451551858,231974.3,276.565895,0.1864636255624629,219394.4,0.3050000000000068,0.1102097598872633,0.0011020975988726978,0.4399999999999977,0.1588160981772235,12,4,11,276.704,276.565895,276.76757924724507,276.6537907646574,65.61374009128177,277.02
2025-11-28 12:30:00,277.06,277.123,276.9008,277.02,257351,AAPL,2025-12-01 16:48:01.078294,277.05,492236.0,276.745,202471.0,276.51,233345.0,276.65,233765.0,276.48,157120.0,276.77799999999996,0.250414656120329,274826.6,276.68850000000003,0.2059672304033784,241997.4,276.581895,0.21072708584928532,222159.35,-0.040000000000020464,-0.014437305998708029,-0.00010828370330273618,0.22219999999998663,0.0802108151035978,12,4,11,276.77799999999996,276.581895,276.8517194981634,276.68866783469,79.02502531462352,277.09
2025-11-28 12:35:00,277.02,277.22,276.93,277.09,248708,AAPL,2025-12-01 16:48:01.078294,277.02,257351.0,277.05,492236.0,276.745,202471.0,276.565,188730.0,276.415,143699.0,276.883,0.2488372962396941,286822.2,276.756,0.2167025611294222,252498.3,276.613145,0.23716385513863586,223705.5,0.06999999999999318,0.025268933650997468,0.0002526893365100147,0.29000000000002046,0.10465913602079487,12,4,11,276.883,276.613145,276.93114633210894,276.7268899456719,79.57746478873118,277.02
2025-11-28 12:40:00,277.1,277.3,276.94,277.02,268486,AAPL,2025-12-01 16:48:01.078294,277.09,248708.0,277.02,257351.0,277.05,492236.0,276.51,233345.0,276.575,244707.0,276.985,0.137204227339739,293850.4,276.80049999999994,0.22105115044073154,254876.2,276.632895,0.2540489374220548,225171.25,-0.08000000000004093,-0.028870443883089472,-0.0002526255007397893,0.36000000000001364,0.12995451591943313,12,4,11,276.985,276.632895,276.96076422140595,276.75480518894125,73.52941176470515,277.56
2025-11-28 12:45:00,277.0,277.65,277.0,277.56,372649,AAPL,2025-12-01 16:48:01.078294,277.02,268486.0,277.09,248708.0,277.02,257351.0,276.745,202471.0,276.65,207734.0,277.148,0.23209911675814276,327886.0,276.8915,0.31818102813767724,271367.7,276.677395,0.32805794493787993,234784.7,0.5600000000000023,0.20216606498195028,0.0019493177387914784,0.6499999999999773,0.23418359994234664,12,4,11,277.148,276.677395,277.1605094809373,276.8314904090421,80.32786885245872,278.52
2025-11-28 12:50:00,277.56,278.59,277.54,278.52,834761,AAPL,2025-12-01 16:48:01.078294,277.56,372649.0,277.02,268486.0,277.09,248708.0,277.05,492236.0,276.705,215936.0,277.442,0.6434438592448684,396391.0,277.073,0.5961878898469106,333250.2,276.76912000000004,0.526741536139672,270040.05,0.9599999999999795,0.34587116299177817,0.0034587116299178433,1.0499999999999545,0.3769926755708583,12,4,11,277.442,276.76912000000004,277.6136729872916,276.9923008462762,86.9565217391299,278.86
2025-11-28 12:55:00,278.52,279.0,278.52,278.86,1615209,AAPL,2025-12-01 16:48:01.078294,278.52,834761.0,277.56,372649.0,277.02,268486.0,277.02,257351.0,276.65,233765.0,277.81000000000006,0.8383913167489118,667962.6,277.294,0.7975650443695218,471394.6,276.88561999999996,0.700181633277408,343623.35,0.34000000000003183,0.12207381875629465,0.0012207381875628531,0.4800000000000182,0.17212938392025323,12,4,11,277.81000000000006,276.88561999999996,278.0291153248611,277.17017695615465,90.28006589785788,278.6504
2025-11-28 13:00:00,278.86,279.0,276.9922,278.6504,8720913,AAPL,2025-12-01 16:48:01.078294,278.86,1615209.0,278.52,834761.0,277.56,372649.0,277.09,248708.0,276.565,188730.0,278.12208,0.7925437729236103,2362403.6,277.50254,0.856250264817582,1324612.9,277.00727,0.7842793575198013,768326.85,-0.2096000000000231,-0.07516316431184934,-0.0007516316431185333,2.0077999999999747,0.7205444528340799,13,4,11,278.12208,277.00727,278.2362102165741,277.311150579378,83.64131491927557,278.78
2025-11-28 13:05:00,278.69,278.85,278.65,278.78,29268,AAPL,2025-12-01 16:48:01.078294,278.6504,8720913.0,278.86,1615209.0,278.52,834761.0,277.02,268486.0,276.51,233345.0,278.47407999999996,0.5270818076921037,2314560.0,277.72954,0.8647388201713316,1304205.2,277.13377,0.8564263848907068,753158.05,0.08999999999997499,0.03229394667909684,0.00046509891964974237,0.20000000000004547,0.07174115790230487,13,4,11,278.47407999999996,277.13377,278.41747347771604,277.45104100038964,83.9258409785924,278.66
2025-11-28 13:10:00,278.78,278.95,278.6212,278.66,20524,AAPL,2025-12-01 16:48:01.078294,278.78,29268.0,278.6504,8720913.0,278.86,1615209.0,277.56,372649.0,276.745,202471.0,278.69408,0.13065692480679572,2244135.0,277.92104,0.8339779735968272,1286010.5,277.24777,0.9013774751662063,743646.3,-0.1199999999999477,-0.04304469474135437,-0.00043044694741356526,0.3288000000000011,0.11799325342711586,13,4,11,278.69408,277.24777,278.49831565181074,277.5661799527335,80.5068347793526,278.67
2025-11-28 13:15:00,278.85,278.85,278.65,278.67,6044,AAPL,2025-12-01 16:48:01.078294,278.66,20524.0,278.78,29268.0,278.6504,8720913.0,278.52,834761.0,277.05,492236.0,278.72408,0.09227801471619915,2078391.6,278.08304,0.8027358596977572,1237391.3,277.35877,0.9340637559104119,734682.8,-0.18000000000000682,-0.06455083378160546,3.588602598147972e-05,0.20000000000004547,0.07176947644168567,13,4,11,278.72408,277.35877,278.55554376787387,277.67130567152077,81.97011901747341,278.71
2025-11-28 13:20:00,278.85,278.85,278.62,278.71,5911,AAPL,2025-12-01 16:48:01.078294,278.67,6044.0,278.66,20524.0,278.78,29268.0,278.86,1615209.0,277.02,257351.0,278.69408000000004,0.05311527087347997,1756532.0,278.25203999999997,0.7285357113189003,1212247.3,277.47026999999997,0.9564728983973668,727122.35,-0.1400000000000432,-0.05020620405237339,0.0001435389528832154,0.2300000000000182,0.08252305263536229,13,4,11,278.69408000000004,277.47026999999997,278.6070291785826,277.77022894089976,84.4390212574657,278.61
2025-11-28 13:25:00,278.7,278.85,278.57,278.61,4723,AAPL,2025-12-01 16:48:01.078294,278.71,5911.0,278.67,6044.0,278.66,20524.0,278.6504,8720913.0,277.09,248708.0,278.68600000000004,0.06348228099212355,13294.0,278.40404,0.6076948196077175,1187848.8,277.58002,0.9549443674070126,720173.55,-0.08999999999997499,-0.03229278794401686,-0.0003587958810231662,0.28000000000002956,0.10049890527979238,13,4,11,278.68600000000004,277.58002,278.6080194523884,277.85020713700453,83.23626234489842,278.4
2025-11-28 13:30:00,278.65,278.85,277.5,278.4,22013,AAPL,2025-12-01 16:48:01.078294,278.61,4723.0,278.71,5911.0,278.67,6044.0,278.78,29268.0,277.02,268486.0,278.61,0.12267844146373365,11843.0,278.54204,0.3678234093212826,1163201.5,277.67127,0.9409465251880437,709038.85,-0.25,-0.08971828458639872,-0.0007537417895985277,1.3500000000000227,0.48491379310345645,13,4,11,278.61,277.67127,278.53867963492564,277.90256836205174,76.40227171207951,278.5
2025-11-28 13:35:00,277.25,278.64,277.25,278.5,3656,AAPL,2025-12-01 16:48:01.078294,278.4,22013.0,278.61,4723.0,278.71,5911.0,278.66,20524.0,277.56,372649.0,278.57800000000003,0.12716131487198376,8469.4,278.63604,0.13607650789281245,1126302.2,277.76377,0.9260812429407209,698834.95,1.25,0.4508566275924256,0.00035919540229900626,1.3899999999999864,0.4991023339317725,13,4,11,278.57800000000003,277.76377,278.52578642328376,277.9594666132849,74.75078519732348,278.25
2025-11-28 13:40:00,278.48,278.48,278.1,278.25,3042,AAPL,2025-12-01 16:48:01.078294,278.5,3656.0,278.4,22013.0,278.61,4723.0,278.67,6044.0,278.52,834761.0,278.494,0.17924843095541831,7869.0,278.60904,0.18102269471063254,1043130.3,277.84102,0.8970999284831874,688190.25,-0.2300000000000182,-0.08259120942258624,-0.0008976660682226134,0.37999999999999545,0.13656783468104058,13,4,11,278.494,277.84102,278.4338576155225,277.98713645963875,69.52876921122885,278.25
2025-11-28 13:45:00,278.4,278.85,278.25,278.25,6239,AAPL,2025-12-01 16:48:01.078294,278.25,3042.0,278.5,3656.0,278.4,22013.0,278.71,5911.0,278.86,1615209.0,278.402,0.15738487856204883,7934.6,278.54804,0.1896317319914257,882233.3,277.92102,0.8556841938351378,676813.95,-0.14999999999997726,-0.05387931034481942,0.0,0.6000000000000227,0.21563342318060116,13,4,11,278.402,277.92102,278.3725717436817,278.0121710825303,68.83606131462784,278.35
2025-11-28 13:50:00,278.28,278.85,278.21,278.35,22077,AAPL,2025-12-01 16:48:01.078294,278.25,6239.0,278.25,3042.0,278.5,3656.0,278.61,4723.0,278.6504,8720913.0,278.35,0.10606601717795044,11405.4,278.51800000000003,0.19532309415785543,12349.7,278.01027,0.7979459057647187,668481.3,0.07000000000005002,0.025154520626724894,0.00035938903863441674,0.6400000000000432,0.22992635171548165,13,4,11,278.35,278.01027,278.3650478291212,278.04434526514643,71.38813842789216,278.26
2025-11-28 13:55:00,278.35,278.4,278.21,278.26,3018,AAPL,2025-12-01 16:48:01.078294,278.35,22077.0,278.25,6239.0,278.25,3042.0,278.4,22013.0,278.78,29268.0,278.322,0.10802777420643082,7606.4,278.466,0.18685704577522325,9724.7,278.09776999999997,0.7165731938964068,656964.95,-0.09000000000003183,-0.03233339320999886,-0.000323333932099934,0.18999999999999773,0.06828146337957225,13,4,11,278.322,278.09776999999997,278.3300318860808,278.06488381132294,63.16185318892879,278.1
2025-11-28 14:00:00,278.45,278.5,278.1,278.1,4026,AAPL,2025-12-01 16:48:01.078294,278.26,3018.0,278.35,22077.0,278.25,6239.0,278.5,3656.0,278.66,20524.0,278.242,0.08983317872588785,7680.4,278.40999999999997,0.2052640575785754,8074.9,278.16552,0.642129793077902,647042.7,-0.3499999999999659,-0.1256958161249653,-0.0005750017968805254,0.39999999999997726,0.14383315354188322,14,4,11,278.242,278.16552,278.25335459072056,278.06822821024457,38.70481927710946,278.25
2025-11-28 14:05:00,278.2,278.85,278.11,278.25,934082,AAPL,2025-12-01 16:48:01.078294,278.1,4026.0,278.26,3018.0,278.35,22077.0,278.25,3042.0,278.67,6044.0,278.242,0.08983317872588785,193888.4,278.368,0.18843212748083693,100878.7,278.22552,0.5860229361420788,669135.0,0.05000000000001137,0.017972681524087483,0.0005393743257819938,0.7400000000000091,0.26594788858940127,14,4,11,278.242,278.22552,278.25223639381375,278.0855398092689,31.72777378384741,278.323
2025-11-28 14:10:00,278.3848,278.4,278.11,278.323,2908,AAPL,2025-12-01 16:48:01.078294,278.25,934082.0,278.1,4026.0,278.26,3018.0,278.25,6239.0,278.71,5911.0,278.2566,0.09709685885751719,193222.2,278.3293,0.14516048590079608,100578.4,278.29067,0.5128028338664107,656412.85,-0.061800000000005184,-0.02219948790307703,0.0002623539982029577,0.2899999999999636,0.10419548510182905,14,4,11,278.2566,278.29067,278.2758242625425,278.108155065529,39.318804645698975,278.5006
2025-11-28 14:15:00,278.32,278.6,278.32,278.5006,6432,AAPL,2025-12-01 16:48:01.078294,278.323,2908.0,278.25,934082.0,278.1,4026.0,278.35,22077.0,278.61,4723.0,278.28672,0.14490304344629018,190093.2,278.31836,0.12427499256916542,100749.3,278.3612,0.4291571126857763,644299.05,0.18060000000002674,0.06488933601610619,0.0006381075225547761,0.28000000000002956,0.10053838304119615,14,4,11,278.28672,278.3612,278.35074950836173,278.14553077357385,41.16158420852961,278.5
2025-11-28 14:20:00,278.5097,278.52,278.5,278.5,1836,AAPL,2025-12-01 16:48:01.078294,278.5006,6432.0,278.323,2908.0,278.25,934082.0,278.26,3018.0,278.4,22013.0,278.33472,0.17120307240232616,189856.8,278.32836000000003,0.13512400231006025,98731.6,278.4352,0.29112022475866484,630966.55,-0.009700000000009368,-0.0034828230399190285,-2.154393922371156e-06,0.01999999999998181,0.0071813285457744385,14,4,11,278.33472,278.4352,278.40049967224115,278.1792897475192,44.52504790583004,278.45
2025-11-28 14:25:00,278.5,278.6,278.45,278.45,8343,AAPL,2025-12-01 16:48:01.078294,278.5,1836.0,278.5006,6432.0,278.323,2908.0,278.1,4026.0,278.5,3656.0,278.40472,0.11284720643418507,190720.2,278.32336,0.1288463615674789,99200.3,278.4797,0.20582410988732555,612751.25,-0.05000000000001137,-0.017953321364456508,-0.0001795332136446115,0.1500000000000341,0.05386963548214548,14,4,11,278.40472,278.4797,278.41699978149416,278.2050716763269,42.67252864375095,278.5
2025-11-28 14:30:00,278.5962,278.5962,272.0479,278.5,9919,AAPL,2025-12-01 16:48:01.078294,278.45,8343.0,278.5,1836.0,278.5006,6432.0,278.25,934082.0,278.25,3042.0,278.45472,0.07677559508072683,5887.6,278.34836,0.13702492230840335,99888.0,278.4787,0.20566653132108453,571509.15,-0.09620000000001028,-0.03453026279612223,0.00017956545160724424,6.548299999999983,2.35127468581687,14,4,11,278.45472,278.4787,278.4446665209961,278.2331600881053,43.051879301218655,278.28
2025-11-28 14:35:00,278.5,278.5511,278.11,278.28,4524,AAPL,2025-12-01 16:48:01.078294,278.5,9919.0,278.45,8343.0,278.5,1836.0,278.323,2908.0,278.25,6239.0,278.44612,0.09537437811069081,6210.8,278.35136,0.13494478871112905,99716.5,278.4497,0.18931284606329998,490974.9,-0.22000000000002728,-0.07899461400360046,-0.0007899461400360241,0.4411000000000058,0.1585094149777224,14,4,11,278.44612,278.4497,278.3897776806641,278.23762103209526,39.88474742520811,278.2644
2025-11-28 14:40:00,278.349,278.35,278.2,278.2644,792,AAPL,2025-12-01 16:48:01.078294,278.28,4524.0,278.5,9919.0,278.45,8343.0,278.5006,6432.0,278.35,22077.0,278.39888,0.11755965294266489,5082.8,278.3428,0.13772691175842183,97588.0,278.43039999999996,0.1874417130466036,54968.85,-0.08459999999996626,-0.03039349880903695,-5.6058645967915766e-05,0.1500000000000341,0.0539055660731427,14,4,11,278.39888,278.43039999999996,278.3479851204428,278.240171409991,45.28118040089267,278.35
